OG_name	busco_name	Dis_gene_name	Dis_del_num	Did_gene_name	Did_del_num
OG0012032	15312at71240.faa	evm.model.HIC_ASM_4.2130	5	evm.model.HIC_ASM_2.3208	3
OG0007529	153198at71240.faa	evm.model.HIC_ASM_5.3098	1	evm.model.HIC_ASM_6.1133	0
OG0012374	153231at71240.faa	evm.model.HIC_ASM_4.3029	5	evm.model.HIC_ASM_0.3186	3
OG0010012	153574at71240.faa	evm.model.HIC_ASM_7.2498	0	evm.model.HIC_ASM_4.3980	3
OG0007445	153664at71240.faa	evm.model.HIC_ASM_5.2829	0	evm.model.HIC_ASM_6.1376	3
OG0010380	153822at71240.faa	evm.model.HIC_ASM_7.859.1	1	evm.model.HIC_ASM_0.5396	0
OG0013293	153919at71240.faa	evm.model.HIC_ASM_2.3772	0	evm.model.HIC_ASM_8.4154.1	2
OG0007277	154228at71240.faa	evm.model.HIC_ASM_5.1977	6	evm.model.HIC_ASM_6.2143	0
OG0009501	154301at71240.faa	evm.model.HIC_ASM_6.3799	0	evm.model.HIC_ASM_7.3964	0
OG0014450	15457at71240.faa	evm.model.HIC_ASM_9.2422	6	evm.model.HIC_ASM_0.812	10
OG0007901	154588at71240.faa	evm.model.HIC_ASM_5.4120	5	evm.model.HIC_ASM_6.45	3
OG0010876	154592at71240.faa	evm.model.HIC_ASM_4.1534	5	evm.model.HIC_ASM_5.3747	4
OG0016090	154636at71240.faa	evm.model.HIC_ASM_1.1335	0	evm.model.HIC_ASM_4.3457	0
OG0010279	154652at71240.faa	evm.model.HIC_ASM_7.1337	0	evm.model.HIC_ASM_4.1996	1
OG0015033	154748at71240.faa	evm.model.HIC_ASM_0.5110	4	evm.model.HIC_ASM_1.4286	4
OG0012296	154790at71240.faa	evm.model.HIC_ASM_4.3474	2	evm.model.HIC_ASM_0.3382	3
OG0014205	155025at71240.faa	evm.model.HIC_ASM_9.1904	0	evm.model.HIC_ASM_0.1533	0
OG0006673	155122at71240.faa	evm.model.HIC_ASM_8.6	0	evm.model.HIC_ASM_5.11	1
OG0015499	155156at71240.faa	evm.model.HIC_ASM_0.3901.1	5	evm.model.HIC_ASM_1.2908	5
OG0014097	15531at71240.faa	evm.model.HIC_ASM_9.1573	5	evm.model.HIC_ASM_0.2297	8
OG0010905	15546at71240.faa	evm.model.HIC_ASM_4.1465	0	evm.model.HIC_ASM_5.3922	0
OG0017568	155548at71240.faa	evm.model.HIC_ASM_8.2376	0	evm.model.HIC_ASM_8.2472	1
OG0010523	155594at71240.faa	evm.model.HIC_ASM_7.390	1	evm.model.HIC_ASM_0.5772	1
OG0012306	155679at71240.faa	evm.model.HIC_ASM_1.4340	0	evm.model.HIC_ASM_4.929	0
OG0013991	155801at71240.faa	evm.model.HIC_ASM_9.1250.1	5	evm.model.HIC_ASM_0.2689	1
OG0010730	155952at71240.faa	evm.model.HIC_ASM_2.1545	3	evm.model.HIC_ASM_5.4724	4
OG0015089	156043at71240.faa	evm.model.HIC_ASM_0.4961	2	evm.model.HIC_ASM_1.4131	2
OG0010471	156067at71240.faa	evm.model.HIC_ASM_7.554	5	evm.model.HIC_ASM_0.5638	4
OG0014630	15628at71240.faa	evm.model.HIC_ASM_9.2879	14	evm.model.HIC_ASM_4.431	16
OG0017363	156403at71240.faa	evm.model.HIC_ASM_5.871	4	evm.model.HIC_ASM_6.2905	2
OG0008658	1566at71240.faa	evm.model.HIC_ASM_3.721	18	evm.model.HIC_ASM_3.4235	18
OG0011811	156724at71240.faa	evm.model.HIC_ASM_2.798	1	evm.model.HIC_ASM_2.4010	2
OG0017624	156871at71240.faa	evm.model.HIC_ASM_8.2648	0	evm.model.HIC_ASM_8.2682	0
OG0006945	15721at71240.faa	evm.model.HIC_ASM_8.807	14	evm.model.HIC_ASM_5.888	15
OG0014649	157312at71240.faa	evm.model.HIC_ASM_9.2921	0	evm.model.HIC_ASM_4.352	1
OG0008994	157816at71240.faa	evm.model.HIC_ASM_6.752	2	evm.model.HIC_ASM_7.1003	1
OG0007433	1578at71240.faa	evm.model.HIC_ASM_5.2775	9	evm.model.HIC_ASM_6.1425.1	12
OG0009659	158025at71240.faa	evm.model.HIC_ASM_7.3400	1	evm.model.HIC_ASM_4.5139	1
OG0013591	158190at71240.faa	evm.model.HIC_ASM_2.2903	3	evm.model.HIC_ASM_8.3466.1	2
OG0008363	158223at71240.faa	evm.model.HIC_ASM_3.2083	1	evm.model.HIC_ASM_3.2529	2
OG0009125	158308at71240.faa	evm.model.HIC_ASM_6.1444	2	evm.model.HIC_ASM_7.1880	4
OG0008577	15837at71240.faa	evm.model.HIC_ASM_3.1122	2	evm.model.HIC_ASM_3.3775	3
OG0015716	158422at71240.faa	evm.model.HIC_ASM_1.135	1	evm.model.HIC_ASM_0.4001	2
OG0016269	158447at71240.faa	evm.model.HIC_ASM_1.2316	4	evm.model.HIC_ASM_0.3808	5
OG0012126	158488at71240.faa	evm.model.HIC_ASM_4.2542	2	evm.model.HIC_ASM_2.2733	3
OG0007629	158630at71240.faa	evm.model.HIC_ASM_5.3395	2	evm.model.HIC_ASM_6.825	3
OG0013759	158673at71240.faa	evm.model.HIC_ASM_8.2757	1	evm.model.HIC_ASM_8.2786.1	1
OG0008531	1589at71240.faa	evm.model.HIC_ASM_3.1263	12	evm.model.HIC_ASM_3.3565	9
OG0013861	15904at71240.faa	evm.model.HIC_ASM_9.619	7	evm.model.HIC_ASM_0.563	7
OG0010721	159192at71240.faa	evm.model.HIC_ASM_2.1777	9	evm.model.HIC_ASM_5.4699	10
OG0016486	15922at71240.faa	evm.model.HIC_ASM_0.2477.6	0	evm.model.HIC_ASM_1.1899	17
OG0008831	159280at71240.faa	evm.model.HIC_ASM_3.42	1	evm.model.HIC_ASM_3.5171	0
OG0012119	15940at71240.faa	evm.model.HIC_ASM_4.2721	8	evm.model.HIC_ASM_2.2588	9
OG0008266	159705at71240.faa	evm.model.HIC_ASM_3.2609	2	evm.model.HIC_ASM_3.3036	3
OG0014165	15998at71240.faa	evm.model.HIC_ASM_9.1781	8	evm.model.HIC_ASM_0.1847	9
OG0010511	159994at71240.faa	evm.model.HIC_ASM_7.423	0	evm.model.HIC_ASM_0.5744	0
OG0017004	160132at71240.faa	evm.model.HIC_ASM_0.428	3	evm.model.HIC_ASM_8.604	4
OG0015909	160437at71240.faa	evm.model.HIC_ASM_1.821	0	evm.model.HIC_ASM_0.4674	0
OG0011437	160595at71240.faa	evm.model.HIC_ASM_4.133	0	evm.model.HIC_ASM_1.224	0
OG0013553	160600at71240.faa	evm.model.HIC_ASM_2.3018	3	evm.model.HIC_ASM_8.3555	3
OG0010438	16099at71240.faa	evm.model.HIC_ASM_7.634	0	evm.model.HIC_ASM_0.5565	9
OG0007315	16104at71240.faa	evm.model.HIC_ASM_5.2172	6	evm.model.HIC_ASM_6.1980	2
OG0010068	161656at71240.faa	evm.model.HIC_ASM_7.2337	2	evm.model.HIC_ASM_4.3602	2
OG0014389	161679at71240.faa	evm.model.HIC_ASM_9.2306	2	evm.model.HIC_ASM_0.1034	2
OG0008399	161904at71240.faa	evm.model.HIC_ASM_3.1866	1	evm.model.HIC_ASM_3.2334	1
OG0017526	16225at71240.faa	evm.model.HIC_ASM_8.2200	10	evm.model.HIC_ASM_1.980	10
OG0010878	162486at71240.faa	evm.model.HIC_ASM_4.1517	2	evm.model.HIC_ASM_5.3771	2
OG0008841	162902at71240.faa	evm.model.HIC_ASM_3.16	0	evm.model.HIC_ASM_3.5208	0
OG0014216	16294at71240.faa	evm.model.HIC_ASM_9.1926	9	evm.model.HIC_ASM_0.1733	13
OG0016493	162960at71240.faa	evm.model.HIC_ASM_0.2431	0	evm.model.HIC_ASM_1.2027	3
OG0011352	162991at71240.faa	evm.model.HIC_ASM_4.335	2	evm.model.HIC_ASM_1.471	4
OG0014966	163049at71240.faa	evm.model.HIC_ASM_0.5233	1	evm.model.HIC_ASM_1.4403	1
OG0017078	163146at71240.faa	evm.model.HIC_ASM_0.263	2	evm.model.HIC_ASM_8.399	2
OG0009623	163302at71240.faa	evm.model.HIC_ASM_7.3457	0	evm.model.HIC_ASM_4.5212	0
OG0010836	163381at71240.faa	evm.model.HIC_ASM_2.1023	3	evm.model.HIC_ASM_5.4030	3
OG0011438	163422at71240.faa	evm.model.HIC_ASM_4.134	2	evm.model.HIC_ASM_1.225	3
OG0007398	163885at71240.faa	evm.model.HIC_ASM_5.2674	1	evm.model.HIC_ASM_6.1536	1
OG0014827	163928at71240.faa	evm.model.HIC_ASM_0.5596	0	evm.model.HIC_ASM_1.4759	0
OG0009680	164181at71240.faa	evm.model.HIC_ASM_7.3332	3	evm.model.HIC_ASM_4.5059	3
OG0012526	164286at71240.faa	evm.model.HIC_ASM_1.4008	4	evm.model.HIC_ASM_2.2103	2
OG0010290	164353at71240.faa	evm.model.HIC_ASM_0.4751	2	evm.model.HIC_ASM_1.3869.1	3
OG0007897	164593at71240.faa	evm.model.HIC_ASM_5.4112.2	0	evm.model.HIC_ASM_6.63	1
OG0008345	16467at71240.faa	evm.model.HIC_ASM_3.2257	11	evm.model.HIC_ASM_3.2656	9
OG0007462	164894at71240.faa	evm.model.HIC_ASM_5.2887	0	evm.model.HIC_ASM_6.1331.1	0
OG0016838	165178at71240.faa	evm.model.HIC_ASM_0.928	1	evm.model.HIC_ASM_8.1446	1
OG0012613	165282at71240.faa	evm.model.HIC_ASM_1.3734	7	evm.model.HIC_ASM_2.1167	7
OG0007496	165385at71240.faa	evm.model.HIC_ASM_5.2993.2	0	evm.model.HIC_ASM_6.1231	1
OG0006641	165489at71240.faa	evm.model.HIC_ASM_8.69	0	evm.model.HIC_ASM_5.75	0
OG0016458	165499at71240.faa	evm.model.HIC_ASM_0.2723	3	evm.model.HIC_ASM_1.1368	3
OG0012901	165776at71240.faa	evm.model.HIC_ASM_1.4618	3	evm.model.HIC_ASM_4.1298	2
OG0008257	165787at71240.faa	evm.model.HIC_ASM_3.2637	1	evm.model.HIC_ASM_8.3470	1
OG0015318	166001at71240.faa	evm.model.HIC_ASM_0.4461	0	evm.model.HIC_ASM_1.3520	0
OG0015433	166458at71240.faa	evm.model.HIC_ASM_0.4127	2	evm.model.HIC_ASM_1.3163	1
OG0010678	16647at71240.faa	evm.model.HIC_ASM_2.1877	2	evm.model.HIC_ASM_5.5085	3
OG0016359	166507at71240.faa	evm.model.HIC_ASM_1.2781	1	evm.model.HIC_ASM_2.2001	1
OG0015495	166515at71240.faa	evm.model.HIC_ASM_0.3920	1	evm.model.HIC_ASM_1.2932	1
OG0011848	166617at71240.faa	evm.model.HIC_ASM_2.919	0	evm.model.HIC_ASM_2.3864.1	3
OG0010952	166636at71240.faa	evm.model.HIC_ASM_4.1338	3	evm.model.HIC_ASM_5.3565	4
OG0007067	16664at71240.faa	evm.model.HIC_ASM_8.1157	3	evm.model.HIC_ASM_5.1287	3
OG0009467	166864at71240.faa	evm.model.HIC_ASM_6.3615	4	evm.model.HIC_ASM_7.4131	3
OG0009018	167010at71240.faa	evm.model.HIC_ASM_6.869	4	evm.model.HIC_ASM_7.1291	5
OG0011442	16713at71240.faa	evm.model.HIC_ASM_4.113	8	evm.model.HIC_ASM_1.175	8
OG0016430	167312at71240.faa	evm.model.HIC_ASM_0.56	0	evm.model.HIC_ASM_8.92	0
OG0013156	16750at71240.faa	evm.model.HIC_ASM_2.4131	9	evm.model.HIC_ASM_8.4487	8
OG0016400	16765at71240.faa	evm.model.HIC_ASM_1.2571	2	evm.model.HIC_ASM_2.1994.2	5
OG0017347	167757at71240.faa	evm.model.HIC_ASM_5.932	0	evm.model.HIC_ASM_6.3337	3
OG0006884	167869at71240.faa	evm.model.HIC_ASM_8.666	0	evm.model.HIC_ASM_5.733	1
OG0012714	167878at71240.faa	evm.model.HIC_ASM_1.3457	1	evm.model.HIC_ASM_2.694	1
OG0013445	168078at71240.faa	evm.model.HIC_ASM_2.3395	3	evm.model.HIC_ASM_8.3837	5
OG0006865	16812at71240.faa	evm.model.HIC_ASM_8.629	0	evm.model.HIC_ASM_5.686	8
OG0011879	16815at71240.faa	evm.model.HIC_ASM_4.1617	6	evm.model.HIC_ASM_2.3794	9
OG0014300	168188at71240.faa	evm.model.HIC_ASM_9.2129.2	0	evm.model.HIC_ASM_0.1269.1	0
OG0013125	168284at71240.faa	evm.model.HIC_ASM_2.4210	3	evm.model.HIC_ASM_8.4590	3
OG0016518	168375at71240.faa	evm.model.HIC_ASM_0.2275	2	evm.model.HIC_ASM_1.1562	1
OG0010127	168628at71240.faa	evm.model.HIC_ASM_7.2130	3	evm.model.HIC_ASM_4.2316	6
OG0015401	168756at71240.faa	evm.model.HIC_ASM_0.4221	0	evm.model.HIC_ASM_1.3256	1
OG0007612	168903at71240.faa	evm.model.HIC_ASM_5.3326.1	0	evm.model.HIC_ASM_6.865	1
OG0014148	169251at71240.faa	evm.model.HIC_ASM_9.1718	2	evm.model.HIC_ASM_0.2061	3
OG0014157	169367at71240.faa	evm.model.HIC_ASM_9.1749	1	evm.model.HIC_ASM_0.2023	1
OG0007835	169742at71240.faa	evm.model.HIC_ASM_5.3911	0	evm.model.HIC_ASM_6.272	0
OG0016596	169754at71240.faa	evm.model.HIC_ASM_0.1790	0	evm.model.HIC_ASM_8.2127	0
OG0011423	169903at71240.faa	evm.model.HIC_ASM_4.185	1	evm.model.HIC_ASM_1.286	1
OG0007703	169920at71240.faa	evm.model.HIC_ASM_5.3552	3	evm.model.HIC_ASM_6.650	3
OG0012948	170123at71240.faa	evm.model.HIC_ASM_1.4752	1	evm.model.HIC_ASM_4.1452	0
OG0010788	170769at71240.faa	evm.model.HIC_ASM_2.1217	0	evm.model.HIC_ASM_5.4531	0
OG0009176	171126at71240.faa	evm.model.HIC_ASM_6.1660	2	evm.model.HIC_ASM_7.2159	0
OG0012744	171360at71240.faa	evm.model.HIC_ASM_1.3394	1	evm.model.HIC_ASM_2.614	1
OG0015773	171479at71240.faa	evm.model.HIC_ASM_1.338	1	evm.model.HIC_ASM_0.4213	1
OG0011016	171491at71240.faa	evm.model.HIC_ASM_4.1183	2	evm.model.HIC_ASM_5.3232	1
OG0006817	171500at71240.faa	evm.model.HIC_ASM_9.479	3	evm.model.HIC_ASM_0.613	2
OG0013944	171569at71240.faa	evm.model.HIC_ASM_9.1061	1	evm.model.HIC_ASM_0.2817	1
OG0010383	17176at71240.faa	evm.model.HIC_ASM_7.849	0	evm.model.HIC_ASM_0.5411	0
OG0016841	171866at71240.faa	evm.model.HIC_ASM_0.922	2	evm.model.HIC_ASM_8.1436	2
OG0016308	171987at71240.faa	evm.model.HIC_ASM_1.2979	1	evm.model.HIC_ASM_0.3559	1
OG0010577	172076at71240.faa	evm.model.HIC_ASM_7.147	1	evm.model.HIC_ASM_0.5945	1
OG0014932	1722at71240.faa	evm.model.HIC_ASM_0.5320	12	evm.model.HIC_ASM_1.4498.6	15
OG0014863	172629at71240.faa	evm.model.HIC_ASM_0.5520	1	evm.model.HIC_ASM_1.4682	2
OG0012650	172858at71240.faa	evm.model.HIC_ASM_1.3619	1	evm.model.HIC_ASM_2.1091	1
OG0015543	172939at71240.faa	evm.model.HIC_ASM_0.3671	1	evm.model.HIC_ASM_1.2719	1
OG0016485	173526at71240.faa	evm.model.HIC_ASM_0.2491	1	evm.model.HIC_ASM_1.2118	2
OG0010336	173601at71240.faa	evm.model.HIC_ASM_7.1024	1	evm.model.HIC_ASM_0.5254	0
OG0007494	173697at71240.faa	evm.model.HIC_ASM_5.2985	0	evm.model.HIC_ASM_6.1237	0
OG0009337	17393at71240.faa	evm.model.HIC_ASM_6.2794	1	evm.model.HIC_ASM_7.3100	2
OG0008417	174050at71240.faa	evm.model.HIC_ASM_3.1733	0	evm.model.HIC_ASM_3.2183.1	0
OG0010900	17405at71240.faa	evm.model.HIC_ASM_4.1476	11	evm.model.HIC_ASM_5.3888	13
OG0007906	174227at71240.faa	evm.model.HIC_ASM_5.4126	1	evm.model.HIC_ASM_6.40	1
OG0008301	174905at71240.faa	evm.model.HIC_ASM_3.2480	0	evm.model.HIC_ASM_3.2808.2	2
OG0012291	174919at71240.faa	evm.model.HIC_ASM_4.3484	1	evm.model.HIC_ASM_0.3377	1
OG0014858	17510at71240.faa	evm.model.HIC_ASM_0.5526	6	evm.model.HIC_ASM_1.4689	7
OG0011946	175133at71240.faa	evm.model.HIC_ASM_4.1813	2	evm.model.HIC_ASM_2.3529	2
OG0008706	175270at71240.faa	evm.model.HIC_ASM_3.559	0	evm.model.HIC_ASM_3.4451	0
OG0014725	17552at71240.faa	evm.model.HIC_ASM_9.3081	9	evm.model.HIC_ASM_4.164	11
OG0012017	175688at71240.faa	evm.model.HIC_ASM_4.2069	2	evm.model.HIC_ASM_2.3272	0
OG0010033	175790at71240.faa	evm.model.HIC_ASM_7.2399	3	evm.model.HIC_ASM_4.3809	4
OG0016384	176272at71240.faa	evm.model.HIC_ASM_1.2761	1	evm.model.HIC_ASM_2.1436	3
OG0012043	17637at71240.faa	evm.model.HIC_ASM_4.2445	13	evm.model.HIC_ASM_2.3136.2	11
OG0010005	176408at71240.faa	evm.model.HIC_ASM_7.2532	4	evm.model.HIC_ASM_4.4014.2	4
OG0008060	17651at71240.faa	evm.model.HIC_ASM_3.3813	4	evm.model.HIC_ASM_3.747	11
OG0017446	17652at71240.faa	evm.model.HIC_ASM_5.277	4	evm.model.HIC_ASM_6.3858	3
OG0008205	176807at71240.faa	evm.model.HIC_ASM_3.2916	0	evm.model.HIC_ASM_3.1584	1
OG0014573	17694at71240.faa	evm.model.HIC_ASM_9.2714	2	evm.model.HIC_ASM_4.652	4
OG0007655	177200at71240.faa	evm.model.HIC_ASM_5.3439	2	evm.model.HIC_ASM_6.776	0
OG0015968	177493at71240.faa	evm.model.HIC_ASM_1.983	0	evm.model.HIC_ASM_0.4840	3
OG0011808	177652at71240.faa	evm.model.HIC_ASM_2.785	2	evm.model.HIC_ASM_2.4019	1
OG0015025	17804at71240.faa	evm.model.HIC_ASM_0.5122	2	evm.model.HIC_ASM_1.4298	7
OG0008164	178740at71240.faa	evm.model.HIC_ASM_3.3115	0	evm.model.HIC_ASM_3.1417	0
OG0012980	18099at71240.faa	evm.model.HIC_ASM_1.4629	16	evm.model.HIC_ASM_4.1583	17
OG0007128	183181at71240.faa	evm.model.HIC_ASM_5.1118	0	evm.model.HIC_ASM_6.2848	2
OG0013585	18383at71240.faa	evm.model.HIC_ASM_2.2915	10	evm.model.HIC_ASM_8.3480	7
OG0011303	18560at71240.faa	evm.model.HIC_ASM_4.471	4	evm.model.HIC_ASM_1.634	11
OG0010701	18672at71240.faa	evm.model.HIC_ASM_2.2033	10	evm.model.HIC_ASM_5.4863	13
OG0016735	18677at71240.faa	evm.model.HIC_ASM_0.1238	13	evm.model.HIC_ASM_8.2044	13
OG0013790	18733at71240.faa	evm.model.HIC_ASM_9.97	15	evm.model.HIC_ASM_0.99	9
OG0007412	19175at71240.faa	evm.model.HIC_ASM_5.2708	12	evm.model.HIC_ASM_6.1493	15
OG0008844	19245at71240.faa	evm.model.HIC_ASM_6.41.1	6	evm.model.HIC_ASM_7.49	5
OG0007488	19271at71240.faa	evm.model.HIC_ASM_5.2965	11	evm.model.HIC_ASM_6.1262	9
OG0013678	19429at71240.faa	evm.model.HIC_ASM_2.2388.1	17	evm.model.HIC_ASM_8.3143	15
OG0010679	1950at71240.faa	evm.model.HIC_ASM_2.1876	14	evm.model.HIC_ASM_5.5084	17
OG0007684	19625at71240.faa	evm.model.HIC_ASM_5.3514	11	evm.model.HIC_ASM_6.691	11
OG0009302	19725at71240.faa	evm.model.HIC_ASM_6.2479	2	evm.model.HIC_ASM_7.2888	2
OG0007554	19728at71240.faa	evm.model.HIC_ASM_5.3173.2	1	evm.model.HIC_ASM_6.1040	11
OG0015009	19733at71240.faa	evm.model.HIC_ASM_0.5158.1	6	evm.model.HIC_ASM_1.4339.5	10
OG0011341	19822at71240.faa	evm.model.HIC_ASM_4.364	11	evm.model.HIC_ASM_1.512	14
OG0014933	19833at71240.faa	evm.model.HIC_ASM_0.5317	8	evm.model.HIC_ASM_1.4494.1	8
OG0015870	19871at71240.faa	evm.model.HIC_ASM_1.741	6	evm.model.HIC_ASM_0.4600	4
OG0009588	19978at71240.faa	evm.model.HIC_ASM_7.3565	5	evm.model.HIC_ASM_4.5344	7
OG0008722	20140at71240.faa	evm.model.HIC_ASM_3.492	17	evm.model.HIC_ASM_3.4529	21
OG0007039	20162at71240.faa	evm.model.HIC_ASM_8.1073	0	evm.model.HIC_ASM_5.1189.2	5
OG0010088	20228at71240.faa	evm.model.HIC_ASM_7.2433	11	evm.model.HIC_ASM_4.3861	20
OG0009994	20541at71240.faa	evm.model.HIC_ASM_7.2559	13	evm.model.HIC_ASM_4.4035	12
OG0012456	2065at71240.faa	evm.model.HIC_ASM_1.4208	16	evm.model.HIC_ASM_4.1100	18
OG0014291	2073at71240.faa	evm.model.HIC_ASM_9.2104	20	evm.model.HIC_ASM_0.1301.3	34
OG0012796	20744at71240.faa	evm.model.HIC_ASM_1.3248	5	evm.model.HIC_ASM_2.444	5
OG0012894	20830at71240.faa	evm.model.HIC_ASM_1.4603	9	evm.model.HIC_ASM_4.1287.1	10
OG0009636	20867at71240.faa	evm.model.HIC_ASM_7.3430.5	0	evm.model.HIC_ASM_4.5171	8
OG0017366	20948at71240.faa	evm.model.HIC_ASM_5.854	3	evm.model.HIC_ASM_6.3084	4
OG0013568	21217at71240.faa	evm.model.HIC_ASM_2.2968.11	11	evm.model.HIC_ASM_8.3526.4	9
OG0011816	21302at71240.faa	evm.model.HIC_ASM_2.812	3	evm.model.HIC_ASM_2.4000	1
OG0017087	21329at71240.faa	evm.model.HIC_ASM_0.253	8	evm.model.HIC_ASM_8.389	12
OG0010958	2143at71240.faa	evm.model.HIC_ASM_4.1322	23	evm.model.HIC_ASM_5.3527	21
OG0014668	21443at71240.faa	evm.model.HIC_ASM_9.2954	1	evm.model.HIC_ASM_4.312	14
OG0013615	21451at71240.faa	evm.model.HIC_ASM_2.2820	4	evm.model.HIC_ASM_8.3404.2	3
OG0011735	21622at71240.faa	evm.model.HIC_ASM_2.626	7	evm.model.HIC_ASM_2.4199	6
OG0016888	21725at71240.faa	evm.model.HIC_ASM_0.780	7	evm.model.HIC_ASM_8.1189	7
OG0011747	21992at71240.faa	evm.model.HIC_ASM_2.653	9	evm.model.HIC_ASM_2.4172	8
OG0012837	22243at71240.faa	evm.model.HIC_ASM_4.3348	17	evm.model.HIC_ASM_2.319	12
OG0008552	22351at71240.faa	evm.model.HIC_ASM_3.1187	1	evm.model.HIC_ASM_3.3636	5
OG0008346	22384at71240.faa	evm.model.HIC_ASM_3.2247	8	evm.model.HIC_ASM_3.2653	4
OG0009527	22403at71240.faa	evm.model.HIC_ASM_6.3852	7	evm.model.HIC_ASM_7.3905	10
OG0016275	22497at71240.faa	evm.model.HIC_ASM_1.2260	17	evm.model.HIC_ASM_0.3790	14
OG0013709	22547at71240.faa	evm.model.HIC_ASM_8.3389	3	evm.model.HIC_ASM_8.2981	2
OG0007346	22621at71240.faa	evm.model.HIC_ASM_5.2455	12	evm.model.HIC_ASM_6.1761	12
OG0011275	22632at71240.faa	evm.model.HIC_ASM_4.527	14	evm.model.HIC_ASM_1.744	14
OG0016501	2268at71240.faa	evm.model.HIC_ASM_0.2630	8	evm.model.HIC_ASM_1.1872	2
OG0015898	22754at71240.faa	evm.model.HIC_ASM_1.795	16	evm.model.HIC_ASM_0.4646.2	17
OG0014214	22813at71240.faa	evm.model.HIC_ASM_9.1925.1	0	evm.model.HIC_ASM_0.1734	8
OG0013148	22901at71240.faa	evm.model.HIC_ASM_2.4150	14	evm.model.HIC_ASM_8.4520	13
OG0008760	22981at71240.faa	evm.model.HIC_ASM_3.377	19	evm.model.HIC_ASM_3.4685	21
OG0010635	23194at71240.faa	evm.model.HIC_ASM_8.3403	7	evm.model.HIC_ASM_5.5190	5
OG0010398	23252at71240.faa	evm.model.HIC_ASM_7.785	4	evm.model.HIC_ASM_0.5455	3
OG0010031	23256at71240.faa	evm.model.HIC_ASM_7.2448.1	8	evm.model.HIC_ASM_4.3871	14
OG0013002	23261at71240.faa	evm.model.HIC_ASM_2.4551	9	evm.model.HIC_ASM_8.4892	11
OG0009604	2327at71240.faa	evm.model.HIC_ASM_7.3519	16	evm.model.HIC_ASM_4.5282	18
OG0015152	23397at71240.faa	evm.model.HIC_ASM_0.4816	17	evm.model.HIC_ASM_1.3959	20
OG0012652	23463at71240.faa	evm.model.HIC_ASM_1.3617	3	evm.model.HIC_ASM_2.1094	3
OG0006663	23603at71240.faa	evm.model.HIC_ASM_8.22	3	evm.model.HIC_ASM_5.28	4
OG0016939	2360at71240.faa	evm.model.HIC_ASM_0.647	17	evm.model.HIC_ASM_8.1009	23
OG0014701	2400at71240.faa	evm.model.HIC_ASM_9.3024	19	evm.model.HIC_ASM_4.223	17
OG0007366	24184at71240.faa	evm.model.HIC_ASM_5.2586	3	evm.model.HIC_ASM_6.1635	4
OG0011397	2421at71240.faa	evm.model.HIC_ASM_4.224	20	evm.model.HIC_ASM_1.335	21
OG0015965	2430at71240.faa	evm.model.HIC_ASM_1.979	16	evm.model.HIC_ASM_0.4837.1	17
OG0007583	24608at71240.faa	evm.model.HIC_ASM_5.3248	9	evm.model.HIC_ASM_6.945	10
OG0012111	2474at71240.faa	evm.model.HIC_ASM_4.2638.1	13	evm.model.HIC_ASM_2.2680	25
OG0008907	24817at71240.faa	evm.model.HIC_ASM_6.285	2	evm.model.HIC_ASM_7.416	2
OG0014197	24914at71240.faa	evm.model.HIC_ASM_9.1883	8	evm.model.HIC_ASM_0.1600	12
OG0011876	24918at71240.faa	evm.model.HIC_ASM_4.1610	10	evm.model.HIC_ASM_2.3799	9
OG0014838	24945at71240.faa	evm.model.HIC_ASM_0.5569	12	evm.model.HIC_ASM_1.4730	7
OG0008405	2499at71240.faa	evm.model.HIC_ASM_3.1793	15	evm.model.HIC_ASM_3.2278	24
OG0014509	25012at71240.faa	evm.model.HIC_ASM_9.2537	4	evm.model.HIC_ASM_0.657	5
OG0009858	25047at71240.faa	evm.model.HIC_ASM_7.2933	3	evm.model.HIC_ASM_4.4497	5
OG0007416	25476at71240.faa	evm.model.HIC_ASM_5.2725	11	evm.model.HIC_ASM_6.1470	14
OG0012053	25588at71240.faa	evm.model.HIC_ASM_4.2420	4	evm.model.HIC_ASM_2.3087	6
OG0008189	25631at71240.faa	evm.model.HIC_ASM_3.2962	6	evm.model.HIC_ASM_3.1536	5
OG0011226	25772at71240.faa	evm.model.HIC_ASM_4.685	9	evm.model.HIC_ASM_5.2450	12
OG0008681	25993at71240.faa	evm.model.HIC_ASM_3.608	3	evm.model.HIC_ASM_3.4360	2
OG0016750	26001at71240.faa	evm.model.HIC_ASM_0.1208	7	evm.model.HIC_ASM_8.1739	0
OG0006704	26170at71240.faa	evm.model.HIC_ASM_8.197	5	evm.model.HIC_ASM_5.198	7
OG0007404	26184at71240.faa	evm.model.HIC_ASM_5.2684	12	evm.model.HIC_ASM_6.1521	13
OG0014264	26380at71240.faa	evm.model.HIC_ASM_9.2044	6	evm.model.HIC_ASM_0.1416	9
OG0008563	26535at71240.faa	evm.model.HIC_ASM_3.1170.2	1	evm.model.HIC_ASM_3.3704.1	2
OG0012026	26542at71240.faa	evm.model.HIC_ASM_4.2112	6	evm.model.HIC_ASM_2.3228	6
OG0009716	26568at71240.faa	evm.model.HIC_ASM_7.3240	6	evm.model.HIC_ASM_4.4938	11
OG0016358	26669at71240.faa	evm.model.HIC_ASM_1.2782.1	4	evm.model.HIC_ASM_2.2004	19
OG0010909	26851at71240.faa	evm.model.HIC_ASM_4.1458	11	evm.model.HIC_ASM_5.3933	11
